Image,Method,Total_Detections,Avg_Conf,TP,FP,GT_Count
00202.png,MAEFuse,10,0.5254978626966477,10,0,10
00210.png,MAEFuse,6,0.5991520881652832,6,0,6
00215.png,MAEFuse,4,0.736115962266922,3,1,4
00232.png,MAEFuse,7,0.5328736645834786,5,2,6
00242.png,MAEFuse,7,0.4381964462144034,6,1,7
00255.png,MAEFuse,2,0.7912464737892151,1,1,1
00274.png,MAEFuse,3,0.5859046876430511,2,1,2
00284.png,MAEFuse,4,0.5800064504146576,2,2,2
00290.png,MAEFuse,4,0.6977362930774689,2,2,2
00306.png,MAEFuse,4,0.7625163048505783,2,2,2
00320.png,MAEFuse,4,0.7410413026809692,2,2,2
00325.png,MAEFuse,1,0.7855038642883301,1,0,1
00334.png,MAEFuse,2,0.4812580347061157,1,1,1
00339.png,MAEFuse,1,0.2510147988796234,0,1,0
00349.png,MAEFuse,1,0.8930124640464783,1,0,1
00353.png,MAEFuse,1,0.8666819930076599,1,0,1
00370.png,MAEFuse,1,0.8592861890792847,1,0,1
00385.png,MAEFuse,2,0.5797323286533356,1,1,1
00386.png,MAEFuse,8,0.5486640445888042,7,1,7
00388.png,MAEFuse,10,0.5446732670068741,10,0,11
00389.png,MAEFuse,11,0.47781125794757495,7,4,8
00390.png,MAEFuse,7,0.58465034195355,6,1,7
00400.png,MAEFuse,10,0.4602393418550491,5,5,5
00405.png,MAEFuse,11,0.5432274829257618,10,1,11
00409.png,MAEFuse,9,0.6173509160677592,7,2,8
00419.png,MAEFuse,2,0.9008590579032898,2,0,2
00421.png,MAEFuse,9,0.6114860938655006,7,2,8
00434.png,MAEFuse,10,0.6519820272922516,9,1,11
00441.png,MAEFuse,8,0.5531649105250835,8,0,9
00443.png,MAEFuse,5,0.6129896402359009,4,1,4
00449.png,MAEFuse,5,0.7697626709938049,5,0,6
00453.png,MAEFuse,5,0.6678364098072052,4,1,4
00461.png,MAEFuse,6,0.5655305882294973,4,2,4
00479.png,MAEFuse,5,0.6949369072914123,4,1,4
00489.png,MAEFuse,5,0.6873217105865479,5,0,5
00497.png,MAEFuse,7,0.5488762898104531,6,1,6
00512.png,MAEFuse,11,0.5138302364132621,6,5,6
00525.png,MAEFuse,8,0.6370251812040806,6,2,6
00527.png,MAEFuse,7,0.5885399665151324,6,1,7
00537.png,MAEFuse,9,0.6271168324682448,8,1,10
00555.png,MAEFuse,11,0.5227120356126265,9,2,9
00572.png,MAEFuse,12,0.53326565772295,10,2,11
00587.png,MAEFuse,6,0.6211379120747248,6,0,7
00606.png,MAEFuse,8,0.697575643658638,7,1,7
00621.png,MAEFuse,7,0.5497654761586871,6,1,7
00633.png,MAEFuse,9,0.6378434830241733,7,2,7
00643.png,MAEFuse,1,0.3388765752315521,1,0,1
00652.png,MAEFuse,1,0.3432581126689911,0,1,2
00653.png,MAEFuse,5,0.3711026608943939,2,3,2
00661.png,MAEFuse,4,0.7036396041512489,3,1,3
00671.png,MAEFuse,4,0.7809884399175644,4,0,5
00676.png,MAEFuse,5,0.7031333386898041,4,1,4
00677.png,MAEFuse,6,0.5093766500552496,5,1,6
00687.png,MAEFuse,8,0.517312865704298,6,2,7
00697.png,MAEFuse,6,0.43686563273270923,5,1,6
00712.png,MAEFuse,1,0.7710621953010559,1,0,1
00716.png,MAEFuse,1,0.7249584794044495,1,0,1
00719.png,MAEFuse,0,0.0,0,0,0
00725.png,MAEFuse,1,0.9117371439933777,1,0,1
00726.png,MAEFuse,1,0.9211040735244751,1,0,1
00738.png,MAEFuse,4,0.41357049345970154,1,3,1
00760.png,MAEFuse,1,0.34328603744506836,1,0,1
00762.png,MAEFuse,1,0.8628256320953369,1,0,1
00769.png,MAEFuse,0,0.0,0,0,0
00787.png,MAEFuse,1,0.8905293941497803,1,0,2
00800.png,MAEFuse,0,0.0,0,0,0
00801.png,MAEFuse,2,0.6534646451473236,2,0,2
00805.png,MAEFuse,2,0.7621253430843353,2,0,3
00818.png,MAEFuse,1,0.732904851436615,1,0,1
00825.png,MAEFuse,4,0.773403063416481,3,1,3
00826.png,MAEFuse,4,0.7108410075306892,3,1,3
00829.png,MAEFuse,4,0.6850149780511856,4,0,4
00834.png,MAEFuse,4,0.6014891713857651,3,1,3
00857.png,MAEFuse,2,0.368451252579689,1,1,2
00867.png,MAEFuse,2,0.4864635616540909,1,1,2
00871.png,MAEFuse,5,0.5520776510238647,2,3,3
00878.png,MAEFuse,5,0.5742571353912354,2,3,3
00896.png,MAEFuse,2,0.4364805966615677,2,0,2
00910.png,MAEFuse,2,0.6591081619262695,2,0,2
00916.png,MAEFuse,2,0.794224351644516,2,0,2
00922.png,MAEFuse,2,0.6811602711677551,2,0,2
00926.png,MAEFuse,2,0.5597280263900757,2,0,2
00950.png,MAEFuse,3,0.7110785245895386,3,0,3
00958.png,MAEFuse,3,0.728243092695872,3,0,3
00965.png,MAEFuse,3,0.7840698758761088,3,0,3
00976.png,MAEFuse,9,0.5057408213615417,9,0,9
00994.png,MAEFuse,7,0.4929806760379246,4,3,5
01017.png,MAEFuse,3,0.7717111309369405,3,0,3
01034.png,MAEFuse,5,0.5276849269866943,5,0,5
01043.png,MAEFuse,6,0.5735597610473633,5,1,5
01079.png,MAEFuse,0,0.0,0,0,0
01093.png,MAEFuse,5,0.7061639308929444,5,0,5
01101.png,MAEFuse,7,0.43831497005053927,3,4,5
01115.png,MAEFuse,5,0.4543202221393585,4,1,4
01122.png,MAEFuse,3,0.5711406866709391,3,0,3
01136.png,MAEFuse,2,0.7065289318561554,2,0,2
01147.png,MAEFuse,1,0.5855494141578674,1,0,2
01156.png,MAEFuse,2,0.7112525105476379,2,0,2
01165.png,MAEFuse,1,0.8979624509811401,1,0,2
01186.png,MAEFuse,5,0.47473028898239134,5,0,6
01204.png,MAEFuse,3,0.6847766041755676,3,0,3
01212.png,MAEFuse,4,0.6540970653295517,3,1,3
01223.png,MAEFuse,6,0.5974461932977041,5,1,7
01227.png,MAEFuse,5,0.6637767314910888,4,1,4
01242.png,MAEFuse,3,0.6438421507676443,2,1,2
01249.png,MAEFuse,3,0.5882888535658518,1,2,1
01267.png,MAEFuse,0,0.0,0,0,0
01270.png,MAEFuse,3,0.5921071072419485,3,0,3
01299.png,MAEFuse,7,0.39742722255843027,4,3,4
01301.png,MAEFuse,2,0.7661257088184357,2,0,2
01320.png,MAEFuse,2,0.7303153574466705,2,0,2
01331.png,MAEFuse,2,0.8258313536643982,2,0,2
01345.png,MAEFuse,0,0.0,0,0,0
01388.png,MAEFuse,0,0.0,0,0,0
01393.png,MAEFuse,2,0.5544188022613525,1,1,1
01406.png,MAEFuse,2,0.5959458500146866,1,1,1
01413.png,MAEFuse,1,0.6527248024940491,1,0,1
01415.png,MAEFuse,1,0.718806266784668,1,0,1
01422.png,MAEFuse,1,0.84894198179245,1,0,2
01432.png,MAEFuse,0,0.0,0,0,0
01437.png,MAEFuse,0,0.0,0,0,0
01442.png,MAEFuse,3,0.5757675568262736,3,0,3
01443.png,MAEFuse,4,0.530977226793766,3,1,3
01454.png,MAEFuse,3,0.47261761625607807,2,1,6
01462.png,MAEFuse,0,0.0,0,0,2
01471.png,MAEFuse,1,0.3897859454154968,0,1,4
01482.png,MAEFuse,4,0.3996987119317055,2,2,3
01486.png,MAEFuse,4,0.36946895718574524,2,2,4
01492.png,MAEFuse,3,0.28473013639450073,1,2,2
01494.png,MAEFuse,3,0.8755150437355042,3,0,3
01505.png,MAEFuse,1,0.6763443350791931,1,0,2
01511.png,MAEFuse,1,0.7265222668647766,1,0,1
01527.png,MAEFuse,2,0.8632824122905731,2,0,2
01531.png,MAEFuse,1,0.47551944851875305,0,1,0
01547.png,MAEFuse,1,0.2603900134563446,0,1,0
01562.png,MAEFuse,0,0.0,0,0,0
01579.png,MAEFuse,0,0.0,0,0,0
01584.png,MAEFuse,9,0.5751885109477572,7,2,8
01587.png,MAEFuse,10,0.45262051224708555,7,3,8
01599.png,MAEFuse,4,0.5577060431241989,2,2,4
01608.png,MAEFuse,9,0.5354672140545316,5,4,6
01640.png,MAEFuse,4,0.5547299608588219,2,2,2
01659.png,MAEFuse,6,0.3328169882297516,3,3,4
01670.png,MAEFuse,4,0.7694082856178284,4,0,5
01673.png,MAEFuse,6,0.5791228512922922,5,1,7
01707.png,MAEFuse,2,0.8218610286712646,2,0,2
01710.png,MAEFuse,3,0.5605854690074921,2,1,2
01724.png,MAEFuse,3,0.5023652215798696,2,1,2
01729.png,MAEFuse,3,0.46512385209401447,2,1,2
01741.png,MAEFuse,3,0.46668116251627606,2,1,2
01760.png,MAEFuse,4,0.4587991237640381,2,2,2
01773.png,MAEFuse,2,0.5184070914983749,1,1,1
01779.png,MAEFuse,3,0.6068820158640543,2,1,2
01783.png,MAEFuse,3,0.5359316269556681,2,1,2
01789.png,MAEFuse,2,0.552101343870163,1,1,2
01803.png,MAEFuse,2,0.8499681651592255,2,0,2
01806.png,MAEFuse,2,0.8543768227100372,2,0,2
01807.png,MAEFuse,2,0.8278067708015442,2,0,2
01811.png,MAEFuse,2,0.8922378420829773,2,0,2
01828.png,MAEFuse,2,0.8418577015399933,2,0,2
01845.png,MAEFuse,3,0.6286139885584513,2,1,2
01856.png,MAEFuse,4,0.6407279968261719,2,2,2
01861.png,MAEFuse,3,0.6239692270755768,2,1,2
01867.png,MAEFuse,0,0.0,0,0,0
01899.png,MAEFuse,1,0.7632710337638855,1,0,1
01911.png,MAEFuse,1,0.7257076501846313,1,0,1
01912.png,MAEFuse,2,0.657266765832901,2,0,2
01913.png,MAEFuse,2,0.6894948780536652,2,0,2
01919.png,MAEFuse,2,0.6804198026657104,2,0,2
01929.png,MAEFuse,3,0.5676771899064382,2,1,2
01937.png,MAEFuse,13,0.4233745359457456,7,6,7
01947.png,MAEFuse,13,0.401317855486503,6,7,6
01954.png,MAEFuse,12,0.41415462146202725,8,4,8
01963.png,MAEFuse,8,0.39503299072384834,6,2,6
01977.png,MAEFuse,4,0.48793550580739975,3,1,3
01981.png,MAEFuse,2,0.5313752740621567,2,0,2
01985.png,MAEFuse,5,0.3890487372875214,3,2,3
01994.png,MAEFuse,4,0.6927108913660049,4,0,4
01996.png,MAEFuse,4,0.7337878718972206,4,0,4
02002.png,MAEFuse,4,0.6827122420072556,3,1,4
02011.png,MAEFuse,4,0.7204878926277161,4,0,4
02033.png,MAEFuse,3,0.7067137161890665,3,0,3
02045.png,MAEFuse,8,0.5307606160640717,5,3,7
02073.png,MAEFuse,8,0.7069507949054241,7,1,9
02083.png,MAEFuse,8,0.5981950238347054,7,1,8
02090.png,MAEFuse,7,0.6786812969616481,6,1,8
02102.png,MAEFuse,4,0.32646068930625916,2,2,4
02119.png,MAEFuse,5,0.49090832471847534,4,1,6
02120.png,MAEFuse,8,0.5679075717926025,8,0,9
02142.png,MAEFuse,2,0.6119025647640228,2,0,4
02163.png,MAEFuse,5,0.462099289894104,3,2,3
02180.png,MAEFuse,6,0.501008560260137,3,3,4
02195.png,MAEFuse,9,0.4609522786405351,9,0,13
02213.png,MAEFuse,12,0.6897402728597323,11,1,11
02233.png,MAEFuse,5,0.6253960609436036,4,1,5
02236.png,MAEFuse,6,0.6409123440583547,5,1,7
02249.png,MAEFuse,6,0.6635431349277496,6,0,7
02278.png,MAEFuse,5,0.6982537567615509,5,0,6
02296.png,MAEFuse,8,0.6465943343937397,7,1,8
02310.png,MAEFuse,4,0.5924312621355057,3,1,3
02317.png,MAEFuse,9,0.532029883729087,8,1,8
02322.png,MAEFuse,3,0.689743181069692,3,0,3
02337.png,MAEFuse,3,0.4775544007619222,2,1,2
02352.png,MAEFuse,2,0.8544625639915466,2,0,2
02369.png,MAEFuse,3,0.7577707767486572,3,0,3
02394.png,MAEFuse,4,0.653457798063755,3,1,3
02405.png,MAEFuse,4,0.625211201608181,4,0,4
02440.png,MAEFuse,3,0.6008471250534058,3,0,3
02450.png,MAEFuse,3,0.5689295629660288,3,0,3
02455.png,MAEFuse,8,0.4740604795515537,6,2,6
02464.png,MAEFuse,8,0.5793555341660976,7,1,8
02473.png,MAEFuse,10,0.5351828038692474,9,1,10
02478.png,MAEFuse,9,0.669130222664939,8,1,8
02486.png,MAEFuse,6,0.5370617210865021,5,1,5
02495.png,MAEFuse,3,0.5532083610693613,2,1,3
02522.png,MAEFuse,4,0.519504152238369,3,1,3
02527.png,MAEFuse,1,0.5126814246177673,1,0,1
02530.png,MAEFuse,0,0.0,0,0,1
02533.png,MAEFuse,1,0.6238740682601929,0,1,2
02544.png,MAEFuse,2,0.3466772586107254,0,2,2
02556.png,MAEFuse,5,0.4691382348537445,4,1,4
02572.png,MAEFuse,2,0.6586755067110062,2,0,8
02606.png,MAEFuse,4,0.5095457136631012,4,0,5
02611.png,MAEFuse,4,0.5772736296057701,3,1,4
02624.png,MAEFuse,5,0.5797542750835418,4,1,6
02641.png,MAEFuse,7,0.4820449011666434,5,2,5
02651.png,MAEFuse,3,0.47545770804087323,2,1,2
02658.png,MAEFuse,6,0.5395658959945043,5,1,6
02667.png,MAEFuse,6,0.5997847318649292,5,1,6
02709.png,MAEFuse,8,0.5548145063221455,7,1,10
02720.png,MAEFuse,6,0.6119238634904226,5,1,6
02731.png,MAEFuse,6,0.6320256938536962,6,0,6
02739.png,MAEFuse,2,0.8176217973232269,2,0,2
02754.png,MAEFuse,1,0.8710413575172424,1,0,1
02757.png,MAEFuse,1,0.8494649529457092,1,0,1
02762.png,MAEFuse,0,0.0,0,0,0
02778.png,MAEFuse,0,0.0,0,0,0
02786.png,MAEFuse,2,0.5922860354185104,2,0,2
02816.png,MAEFuse,4,0.7452796548604965,4,0,4
02821.png,MAEFuse,3,0.8795347611109415,3,0,3
02846.png,MAEFuse,1,0.8713573813438416,1,0,1
02860.png,MAEFuse,2,0.8735444843769073,2,0,2
02869.png,MAEFuse,3,0.7077601154645284,3,0,3
02896.png,MAEFuse,3,0.5007531344890594,1,2,2
02956.png,MAEFuse,11,0.5224238146435131,9,2,10
03019.png,MAEFuse,9,0.5722614824771881,7,2,7
03045.png,MAEFuse,8,0.5644221268594265,7,1,8
03100.png,MAEFuse,4,0.7073770016431808,3,1,3
03109.png,MAEFuse,6,0.5248366097609202,5,1,7
03143.png,MAEFuse,4,0.7569758221507072,4,0,5
03173.png,MAEFuse,3,0.612022320429484,3,0,34
03219.png,MAEFuse,12,0.5298512428998947,8,4,10
03260.png,MAEFuse,8,0.6521638706326485,8,0,10
03281.png,MAEFuse,2,0.8361680209636688,2,0,5
03289.png,MAEFuse,8,0.5674692504107952,6,2,9
03354.png,MAEFuse,4,0.6042440012097359,4,0,5
03375.png,MAEFuse,4,0.6480156928300858,4,0,5
03381.png,MAEFuse,13,0.517245155114394,13,0,13
03409.png,MAEFuse,8,0.6414432264864445,8,0,9
03417.png,MAEFuse,5,0.5897309839725494,5,0,6
03433.png,MAEFuse,7,0.7046530289309365,6,1,6
03438.png,MAEFuse,10,0.5547446787357331,8,2,9
03462.png,MAEFuse,6,0.6606138596932093,6,0,6
03473.png,MAEFuse,8,0.6164198033511639,8,0,8
03575.png,MAEFuse,16,0.6104039773344994,13,3,15
03589.png,MAEFuse,8,0.6072832345962524,8,0,9
03600.png,MAEFuse,8,0.6847449615597725,8,0,9
03640.png,MAEFuse,9,0.4742341703838772,7,2,8
03708.png,MAEFuse,6,0.5402762740850449,5,1,7
03719.png,MAEFuse,2,0.8086789846420288,2,0,2
03769.png,MAEFuse,8,0.7661530114710331,8,0,8
03813.png,MAEFuse,5,0.7977068424224854,5,0,5
03836.png,MAEFuse,6,0.5934695849816004,6,0,6
03878.png,MAEFuse,6,0.7089387029409409,6,0,6
03989.png,MAEFuse,11,0.57711399956183,9,2,12
04006.png,MAEFuse,3,0.6571400761604309,2,1,2
04018.png,MAEFuse,2,0.7939566075801849,2,0,2
04026.png,MAEFuse,2,0.7658666670322418,2,0,2
04053.png,MAEFuse,6,0.7920874754587809,6,0,6
04092.png,MAEFuse,4,0.8693137913942337,4,0,4
04160.png,MAEFuse,9,0.7218010789818234,8,1,8
00000.png,SFDFuse,10,0.6639094859361648,9,1,9
00011.png,SFDFuse,10,0.7236588656902313,9,1,9
00025.png,SFDFuse,9,0.599599517054028,7,2,7
00031.png,SFDFuse,8,0.7653036788105965,8,0,8
00033.png,SFDFuse,10,0.6973828643560409,10,0,10
00042.png,SFDFuse,7,0.7497377565928868,7,0,7
00061.png,SFDFuse,6,0.5390004614988962,5,1,5
00071.png,SFDFuse,5,0.49060205817222596,3,2,3
00082.png,SFDFuse,4,0.6471112594008446,3,1,3
00097.png,SFDFuse,3,0.4960360825061798,2,1,2
00107.png,SFDFuse,5,0.45239519476890566,3,2,3
00112.png,SFDFuse,16,0.5654889680445194,13,3,14
00118.png,SFDFuse,11,0.5245545587756417,8,3,9
00147.png,SFDFuse,19,0.5983838015481046,16,3,16
00149.png,SFDFuse,9,0.5993049674563937,6,3,6
00150.png,SFDFuse,11,0.6075782857157968,8,3,8
00159.png,SFDFuse,10,0.6912635833024978,8,2,8
00177.png,SFDFuse,10,0.7595896780490875,10,0,10
00196.png,SFDFuse,10,0.5805609285831451,10,0,10
00202.png,SFDFuse,10,0.5926586091518402,9,1,10
00210.png,SFDFuse,7,0.618180296250752,6,1,6
00215.png,SFDFuse,5,0.7138129591941833,4,1,4
00232.png,SFDFuse,7,0.5162925379616874,5,2,6
00242.png,SFDFuse,10,0.484009775519371,7,3,7
00255.png,SFDFuse,2,0.8062893748283386,1,1,1
00274.png,SFDFuse,3,0.6563536723454794,2,1,2
00284.png,SFDFuse,3,0.6381977299849192,2,1,2
00290.png,SFDFuse,4,0.7075175046920776,2,2,2
00306.png,SFDFuse,4,0.7767385393381119,2,2,2
00320.png,SFDFuse,4,0.6982008293271065,2,2,2
00325.png,SFDFuse,1,0.8117932081222534,1,0,1
00334.png,SFDFuse,1,0.6962059736251831,1,0,1
00339.png,SFDFuse,0,0.0,0,0,0
00349.png,SFDFuse,1,0.8889309167861938,1,0,1
00353.png,SFDFuse,1,0.8705084919929504,1,0,1
00370.png,SFDFuse,1,0.8619373440742493,1,0,1
00385.png,SFDFuse,2,0.6437180042266846,1,1,1
00386.png,SFDFuse,9,0.5220021373695798,7,2,7
00388.png,SFDFuse,12,0.5244966795047125,11,1,11
00389.png,SFDFuse,10,0.4826203793287277,7,3,8
00390.png,SFDFuse,9,0.5467579861481985,6,3,7
00400.png,SFDFuse,8,0.4935222491621971,5,3,5
00405.png,SFDFuse,14,0.5504227791513715,10,4,11
00409.png,SFDFuse,6,0.7077232102553049,6,0,8
00419.png,SFDFuse,3,0.7013973891735077,2,1,2
00421.png,SFDFuse,7,0.6548244995730264,6,1,8
00434.png,SFDFuse,11,0.6126038513400338,10,1,11
00441.png,SFDFuse,9,0.6604599489106072,9,0,9
00443.png,SFDFuse,5,0.6875321984291076,4,1,4
00449.png,SFDFuse,7,0.7046133237225669,6,1,6
00453.png,SFDFuse,5,0.6214924871921539,4,1,4
00461.png,SFDFuse,7,0.5535022744110653,4,3,4
00479.png,SFDFuse,4,0.7567742019891739,4,0,4
00489.png,SFDFuse,7,0.6004053907735007,5,2,5
00497.png,SFDFuse,8,0.5443487651646137,6,2,6
00512.png,SFDFuse,9,0.5747514996263716,6,3,6
00525.png,SFDFuse,8,0.6457842066884041,6,2,6
00527.png,SFDFuse,9,0.44639648000399273,6,3,7
00537.png,SFDFuse,11,0.6518877392465418,10,1,10
00555.png,SFDFuse,11,0.5433904826641083,9,2,9
00572.png,SFDFuse,11,0.5161896808580919,10,1,11
00587.png,SFDFuse,8,0.5145506262779236,6,2,7
00606.png,SFDFuse,7,0.7180325601782117,6,1,7
00621.png,SFDFuse,9,0.566224518749449,6,3,7
00633.png,SFDFuse,7,0.758059058870588,7,0,7
00643.png,SFDFuse,1,0.5797814726829529,1,0,1
00652.png,SFDFuse,3,0.38597673177719116,2,1,2
00653.png,SFDFuse,2,0.4904049038887024,1,1,2
00661.png,SFDFuse,3,0.8041591048240662,3,0,3
00671.png,SFDFuse,5,0.7351339042186738,5,0,5
00676.png,SFDFuse,6,0.6281242271264394,4,2,4
00677.png,SFDFuse,7,0.4719798820359366,5,2,6
00687.png,SFDFuse,8,0.5433143489062786,7,1,7
00697.png,SFDFuse,6,0.4789780080318451,5,1,6
00712.png,SFDFuse,1,0.7745117545127869,1,0,1
00716.png,SFDFuse,1,0.7645628452301025,1,0,1
00719.png,SFDFuse,0,0.0,0,0,0
00725.png,SFDFuse,1,0.9168615341186523,1,0,1
00726.png,SFDFuse,1,0.9258121252059937,1,0,1
00738.png,SFDFuse,2,0.5104334056377411,1,1,1
00760.png,SFDFuse,1,0.6623181104660034,1,0,1
00762.png,SFDFuse,1,0.871649980545044,1,0,1
00769.png,SFDFuse,2,0.36637306213378906,0,2,0
00787.png,SFDFuse,2,0.7080729901790619,2,0,2
00800.png,SFDFuse,0,0.0,0,0,0
00801.png,SFDFuse,2,0.7075621485710144,2,0,2
00805.png,SFDFuse,3,0.6474615434805552,3,0,3
00818.png,SFDFuse,1,0.740517795085907,1,0,1
00825.png,SFDFuse,5,0.7520066976547242,3,2,3
00826.png,SFDFuse,4,0.7211316600441933,3,1,3
00829.png,SFDFuse,4,0.7225112393498421,4,0,4
00834.png,SFDFuse,4,0.6122300252318382,3,1,3
00857.png,SFDFuse,3,0.3537773589293162,2,1,2
00867.png,SFDFuse,2,0.6094585657119751,2,0,2
00871.png,SFDFuse,4,0.602625347673893,3,1,3
00878.png,SFDFuse,5,0.529307073354721,3,2,3
00896.png,SFDFuse,2,0.6888794898986816,2,0,2
00910.png,SFDFuse,2,0.6703742742538452,2,0,2
00916.png,SFDFuse,2,0.7638513445854187,2,0,2
00922.png,SFDFuse,2,0.6827336847782135,2,0,2
00926.png,SFDFuse,2,0.7123664021492004,2,0,2
00950.png,SFDFuse,2,0.821485310792923,2,0,3
00958.png,SFDFuse,3,0.7376661499341329,3,0,3
00965.png,SFDFuse,3,0.7219201326370239,3,0,3
00976.png,SFDFuse,12,0.5418826291958491,9,3,9
00994.png,SFDFuse,8,0.5494993813335896,4,4,5
01017.png,SFDFuse,3,0.7679549058278402,3,0,3
01034.png,SFDFuse,6,0.5253748347361883,5,1,5
01043.png,SFDFuse,6,0.628539577126503,5,1,5
01079.png,SFDFuse,0,0.0,0,0,0
01093.png,SFDFuse,6,0.683908278743426,5,1,5
01101.png,SFDFuse,6,0.554736390709877,5,1,5
01115.png,SFDFuse,5,0.47479148507118224,4,1,4
01122.png,SFDFuse,4,0.5453712493181229,3,1,3
01136.png,SFDFuse,4,0.5594982206821442,2,2,2
01147.png,SFDFuse,2,0.5147735774517059,2,0,2
01156.png,SFDFuse,3,0.6171642243862152,2,1,2
01165.png,SFDFuse,3,0.4775656561056773,1,2,2
01186.png,SFDFuse,7,0.47482472232409884,5,2,6
01204.png,SFDFuse,3,0.6953397691249847,3,0,3
01212.png,SFDFuse,4,0.6395678669214249,3,1,3
01223.png,SFDFuse,9,0.5430461598767174,7,2,7
01227.png,SFDFuse,4,0.629363976418972,3,1,4
01242.png,SFDFuse,4,0.6219182163476944,2,2,2
01249.png,SFDFuse,2,0.6114603579044342,1,1,1
01267.png,SFDFuse,1,0.32447972893714905,0,1,0
01270.png,SFDFuse,2,0.49083033204078674,1,1,3
01299.png,SFDFuse,4,0.44857585430145264,3,1,4
01301.png,SFDFuse,2,0.7718956470489502,2,0,2
01320.png,SFDFuse,2,0.7458867728710175,2,0,2
01331.png,SFDFuse,2,0.8283142745494843,2,0,2
01345.png,SFDFuse,0,0.0,0,0,0
01388.png,SFDFuse,1,0.2504557967185974,0,1,0
01393.png,SFDFuse,1,0.8332155346870422,1,0,1
01406.png,SFDFuse,2,0.5456443876028061,1,1,1
01413.png,SFDFuse,1,0.7716585397720337,1,0,1
01415.png,SFDFuse,1,0.7469329237937927,1,0,1
01422.png,SFDFuse,1,0.8372222185134888,1,0,2
01432.png,SFDFuse,0,0.0,0,0,0
01437.png,SFDFuse,0,0.0,0,0,0
01442.png,SFDFuse,4,0.5645790323615074,3,1,3
01443.png,SFDFuse,4,0.5172411650419235,3,1,3
01454.png,SFDFuse,6,0.4998289793729782,4,2,6
01462.png,SFDFuse,2,0.5263239443302155,2,0,2
01471.png,SFDFuse,4,0.4371591806411743,2,2,4
01482.png,SFDFuse,6,0.37197835743427277,3,3,3
01486.png,SFDFuse,5,0.35110234618186953,1,4,4
01492.png,SFDFuse,4,0.33098283410072327,0,4,2
01494.png,SFDFuse,3,0.867570141951243,3,0,3
01505.png,SFDFuse,1,0.5519296526908875,1,0,2
01511.png,SFDFuse,1,0.764943540096283,1,0,1
01527.png,SFDFuse,2,0.8659316301345825,2,0,2
01531.png,SFDFuse,0,0.0,0,0,0
01547.png,SFDFuse,0,0.0,0,0,0
01562.png,SFDFuse,0,0.0,0,0,0
01579.png,SFDFuse,0,0.0,0,0,0
01584.png,SFDFuse,11,0.5544255917722528,8,3,8
01587.png,SFDFuse,10,0.5183387041091919,8,2,8
01599.png,SFDFuse,8,0.5358302369713783,4,4,4
01608.png,SFDFuse,9,0.5513707995414734,6,3,6
01640.png,SFDFuse,4,0.45347755402326584,2,2,2
01659.png,SFDFuse,8,0.45106764510273933,4,4,4
01670.png,SFDFuse,10,0.47845197916030885,5,5,5
01673.png,SFDFuse,7,0.553851055247443,7,0,7
01707.png,SFDFuse,3,0.636939545472463,2,1,2
01710.png,SFDFuse,2,0.762406051158905,2,0,2
01724.png,SFDFuse,3,0.48729898532231647,2,1,2
01729.png,SFDFuse,3,0.5404769778251648,2,1,2
01741.png,SFDFuse,3,0.5508617957433065,2,1,2
01760.png,SFDFuse,3,0.5176317195097605,2,1,2
01773.png,SFDFuse,3,0.4459109803040822,1,2,1
01779.png,SFDFuse,3,0.6021212935447693,2,1,2
01783.png,SFDFuse,3,0.6297861138979594,2,1,2
01789.png,SFDFuse,3,0.638136237859726,2,1,2
01803.png,SFDFuse,2,0.7737063467502594,2,0,2
01806.png,SFDFuse,2,0.874072253704071,2,0,2
01807.png,SFDFuse,2,0.8384620547294617,2,0,2
01811.png,SFDFuse,2,0.8995853960514069,2,0,2
01828.png,SFDFuse,2,0.8493756949901581,2,0,2
01845.png,SFDFuse,8,0.5059194751083851,2,6,2
01856.png,SFDFuse,9,0.5182613597975837,2,7,2
01861.png,SFDFuse,6,0.5581986804803213,2,4,2
01867.png,SFDFuse,1,0.37700149416923523,0,1,0
01899.png,SFDFuse,2,0.6083808243274689,1,1,1
01911.png,SFDFuse,1,0.7619792819023132,1,0,1
01912.png,SFDFuse,2,0.6732396483421326,2,0,2
01913.png,SFDFuse,2,0.7202353477478027,2,0,2
01919.png,SFDFuse,2,0.6988142430782318,2,0,2
01929.png,SFDFuse,2,0.64174684882164,2,0,2
01937.png,SFDFuse,11,0.43068600513718347,7,4,7
01947.png,SFDFuse,10,0.39244193732738497,6,4,6
01954.png,SFDFuse,8,0.4446434751152992,7,1,8
01963.png,SFDFuse,10,0.4126456558704376,6,4,6
01977.png,SFDFuse,6,0.3653859794139862,3,3,3
01981.png,SFDFuse,4,0.4423857778310776,2,2,2
01985.png,SFDFuse,6,0.3853417634963989,3,3,3
01994.png,SFDFuse,4,0.7478986233472824,4,0,4
01996.png,SFDFuse,4,0.7985563576221466,4,0,4
02002.png,SFDFuse,5,0.6433925747871398,4,1,4
02011.png,SFDFuse,4,0.7795119434595108,4,0,4
02033.png,SFDFuse,3,0.7700004975001017,3,0,3
02045.png,SFDFuse,9,0.5386700994438596,6,3,7
02073.png,SFDFuse,9,0.6833623548348745,8,1,9
02083.png,SFDFuse,8,0.6493725962936878,7,1,8
02090.png,SFDFuse,9,0.6358507573604584,7,2,8
02102.png,SFDFuse,5,0.5162895500659943,3,2,4
